,index,tweet,label
799,15235,"Announcing the new @twiff_bot here to help you get your #ClimateStrike on the map.
Want to know how to use it? You can find the manual in the bot's bio!
#twiff, 19, #FridaysForFuture, Sweden, Stockholm, Riksgatan",3
800,15243,"Extreme heat waves may be our new normal, thanks to climate change. Is the globe prepared?

https://t.co/88le16MrxA

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateTalk
#stopfossilfuel
#ClimateChange
#BeLikeWater",3
801,15246,"@JustStop_Oil #ActNow Govt + Systems Change = Planetary Survival + Citizens Assemblies = Our Only Hope @JustStop_Oil
#ExtinctionRebellion #FridaysForFuture #ecocide🔥#war🇬🇧#PCSCBill🇨🇦#EmergenciesAct",3
802,15253,"#ClimateStrike 🇺🇬
Dear Deputy Speaker @Thomas_Tayebwa, Please #StopEACOP.
😭About 34.4M metric tonnes of Carbon will be emitted. #globalwarming 
😭Lots of people will be displaced.
😭Disruption with aquatic &amp; eco system (Lake Victoria &amp; Albert).
#FridaysForFuture #ClimateJustice https://t.co/Va1TMtxqDw",2
803,15255,"School strike week 215. #FridaysForFuture #ClimateStrike #PeopleNotProfit
Last Call Out On 📢 
The Short Fall of our Society 
We say no to,  ""The New World Order !!""
We say no to constitution control !!
We say no to Social Media Bill !!
@Fridays4future https://t.co/S5Ke8dfFRa https://t.co/41PvATKyvZ",2
804,15265,Time is precious so never get stuck in the matrix while everyone n life n etc passed you bye while you stuck in the past #FridaysForFuture,3
805,15279,"Save Bees Save Trees Save Flowers Save Earth 
💐🌸🌹🌺🌻🌼🌷💮🏵️🌎🌍🌏
#FridaysForFuture #ClimateStrikeOnline #ClimateStrike
#DigitalStrike #NetzstreikFürsKlima #SaveCongoRainforest
@Fridays4future @fff_digital @SaveCongoForest https://t.co/rnFNblKodH",3
806,15283,"Ottawa shows out for the climate strike!
 #justice4workers #PeopleNotProfit #September23 #GlobalClimateStrike #ClimateStrike #FridaysForFuture  #SchoolStrike4Climate https://t.co/vgdJHcr0w1",3
807,15299,"Who's joining #ClimateStrike tomorrow?! Like other frontline communities, Tibetans are already experiencing #ClimateCrisis. It's not something that might happen in the future. It's now. Without #ClimateActionNow there might not be a future. #FridaysForFuture #PeopleNotProfit",1
808,15306,"Certificates alone are not enough. 

It is important to keep improving your skills.

#fridaysforfuture #fridaymotivation #helpinghands",1
809,15314,"We want climate action, not promises!
You can use @twiff_bot to record your strike on the FFF map:
#Twiff, 1, #FridaysForFuture, DRC",1
810,15320,Nothing fills me with hope about the future like #FridaysForFuture at Queen's Park. Hearing how young people are organizing for change and centering Indigenous sovereignty in their movements is the future I am here for. #OnPoli https://t.co/nwnas5SDuI,3
811,15321,"If you care about the environment, stop supporting the industry that’s destroying it... 😊

#environment #environmentalist #fridaysforfuture #ClimateCrisis #StopEatingMeat #meat #goVegan https://t.co/Hgd2jbc1o2",1
812,15322,"Even the young generation want climate justice

@Riseupmovt 
#fridaysforfuture https://t.co/f4X27Yb44g",1
813,15324,"#FridaysforFuture, Dublin, Week 197. Next week Sept 23rd, #GlobalClimateStrike @GretaThunberg https://t.co/RelFr5qsQl",3
814,15332,"#FridaysForFuture projected in Alameda. 
#ClimateStrike 
@GretaThunberg https://t.co/cJuWt7cXgi",3
815,15333,"Today we discussed which criteria would show that policies are transformative. At the end of the day,  there is a simple answer.
Ask the youth. They will know.

#FridaysForFuture 
@MarianaMirabile @OECD_ENV https://t.co/9mx6fnMIgv",3
816,15352,The lights! 💜💜💜🎆🛤 #FridayFeeling #fridaynightfunkin #fridaynight #FridaysForFuture https://t.co/QSCWqxwl84,3
817,15354,"Support them it’s our earth that get burned by #WSJ

#FridaysForFuture

https://t.co/5pbA6Qe4Hv",1
818,15356,"EYES reflect HEART

""We don't all have a religion""
""We all have the Power of Love""

https://t.co/7eT0STFFB1

#climatechange #climatecrisis #climateaction #climatejustice #fridaysforfuture #Nature #COP27 #Climate #ActOnClimate #Gas 
@UN_SDG @GreenNewDealUK https://t.co/XbtSEPgFHb",3
819,15360,"@DrBirute ""Despite this dire picture of failing leadership and narrow self-interest

-we can draw hope &amp; inspiration from...#FridaysForFuture""

1942=1st 'Declaration by United Nations'
https://t.co/C8WvupADPo
We need to #MarchForTheUNcharter for the 2015 Declaration
https://t.co/kz7O6r2Vk2",1
820,15363,"#FridaysForFuture Week 91

What more can I say after 91 weeks of climate inaction? I'm desperate. I just want to live. I want everyone to live. I want a future and a livable home. I want not to live in fear. I want #ClimateActionNOW https://t.co/g1QKzy9QbK",1
821,15364,"On Tuesday, April 19, at 2 pm, you can join 14-year-old Lillian Hill for her final climate strike of the 2022 legislative session at the Iowa State Capitol (meet and enter at the west side doors).

What are you doing to help solve the growing climate crisis?

#FridaysForFuture",1
822,15368,"Tarkenee.
Vain -82C.
#FridaysForFuture #sää #ilmasto #ilmastonmuutos #ilmastokriisi #helle

https://t.co/wS6j0Otpcs",3
823,15369,Thinking about the Fridays for Future demo in the city today. It might be a good photo opportunity #FridaysForFuture #paderborn,3
824,15371,Show the planet some gratitude this weekend by choosing to protect it by any means possible. There is no Economy without Ecology…#ThingsGreensDo #EarthDay #earthdayeveryday #Vote #Action #Teach #environment #fridaysforfuture #votegreen #onpoli #cdnpoli #planetatree #planetaseed https://t.co/BXVOQ02tCi,3
825,15374,"#ClimateCrisis  #ClimateAction   #GlobalWarming #FridaysForFuture   #ClimateChange #Greenwashing #Renewables   #ClimateStrike   #ExtinctionRebellion         

You've been fooled by Greta Thunberg:",2
826,15375,"📢 ON MARCH 25TH, WE WILL STRIKE FOR CLIMATE REPARATIONS AND JUSTICE!📢

Join us for the Global Climate Strike as we demand policymakers and world leaders to prioritize #PeopleNotProfit! 

Find out more: https://t.co/qtHULPUmgs

#FridaysForFuture 
Design made by: @namevdelang https://t.co/mIkShzDgCV",1
827,15400,"@XrSouthEastUK ’Delay Means Death’ (IPCC Gutteres) 
 #ecocide fuels #war 
Govt + Systems Change = Planetary Survival 
+ Citizens Assemblies = Our Only Hope #FridaysForFuture #ClimateStrike #ActNow #UprootTheSystem #ExtinctionRebellion-",3
828,15404,"New Logo of Stand For Planet (without Black Line)
#StandForPlanet #ClimateStrike
#FridaysForFuture https://t.co/d1XCsJLBTV",3
829,15407,"forests are beautiful , we need them .
apart from giving resources they act as one of the biggest carbon sink. also the biodiversity they support 
#climatechange #FridaysForFuture #forestislife
@UNCCD  @hlcchampions",1
830,15409,"Join me this Friday, Toronto! Queen's Park at 2 pm. 🌎 #FridaysForFuture #PeopleNotProfit",3
831,15411,"#GlobalClimateStrike the people United will never be defeated #PeopleNotProfit
#STOPEACOP #FridaysForFuture https://t.co/bLokkshZj0",3
832,15424,"Killer speech from the one and only, legendary Severn Cullis-Suzuki

https://t.co/1ATzwgqg2z

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#twiff
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel",3
833,15437,"Week 99 climate strike. 
Burning bioenergy is not a green alternative to burning fossil fuels. We must stop burning for energy. #FridaysForFuture #StopFakeRenewables https://t.co/2e5jznlNDo",1
834,15438,"280.000 people on the streets all over the country for @FridayForFuture @fff_hamburg @Luisamneubauer #PeopleNotProfit #fridaysforfuture 
#climatestrike https://t.co/17q7hY0x3D",3
835,15443,"#FARMERS THANK CLIMATE DENYING ASHLEY HINSTON FOR THIS https://t.co/rUEQgr0IR6 #ClimateCrisis #WaterIsLife #ClimateEmergency #ClimateChange 
#Globalwarming #FridaysForFuture #Youth4Climate #ActOnClimate https://t.co/Tt5JX3NKTr",1
836,15452,"#ClimateCrisis #FridaysForFuture 
#Environment #ClimateActionNow 

No one is going to save us but ourselves. Plant a tree, plant flowers to attract 🐝  We can stop using pesticides that get into our water &amp; kill 🪴 

There Is No Planet B   🌎 https://t.co/2nmA9lqQ8B",1
837,15458,"TOMORROW! We’ll gather on the corner of 12th &amp; Cambie in front of #Vancouver City Hall from 12-2pm to demand urgent #climateaction from our decision-makers. 

Everyone welcome! Come join us!🤗 #FridaysForFuture #climatecrisis #climate #stoptmx #stopcgl #vanpoli #bcpoli #cdnpoli https://t.co/cP1w5TEwMo",1
838,15471,"Payment for loss and damage is overdue. #PeopleNotProfit 
@Riseupmovt #FridaysForFuture https://t.co/y2RrPREKfz",3
839,15480,"#GlobalClimateStrike 
We need to turn young people's climate anxiety into action and convey hope for a sustainable future!! 

#FridaysForFuture #ClimateStrikeOnline #EndFossilFuels https://t.co/BDGzdc9ej3",1
840,15485,"Climate strike with Moroccan activists. 
Education is one of the strongest instruments for reducing poverty and improving health, gender equality, peace...
Let us fight for education.
#FridaysForFuture 
#EducateGirlsForClimateJustice https://t.co/6EKZtNNYEg",1
841,15498,"Climate strike week 107
Next Friday is the Global Climate Strike, and this time we’re fighting for #PeopleNotProfit. The current system prioritizes profit above all else, and this is killing us and our planet!
If you’re in São Paulo, join at MASP, 4:00pm BRT ;)
#FridaysForFuture https://t.co/4AD5EQcMIB",1
842,15504,"#ClimateChange  #Renewables   #Greenwashing   #ClimateStrike #ExtinctionRebellion #ClimateCrisis  #ClimateAction #GlobalWarming  #FridaysForFuture           

You've been fooled by Greta Thunberg:",2
843,15507,"💚 Neues Video von Fridays for Future DE:

#fridaysforfuture

🌳 MAPA-Panel | Fridays for Future
➡️ https://t.co/CwfGTagL7Z",1
844,15509,“We are Grade 4 students and we're going on a strike for our future. This may be the most important crisis that we are fighting against. Everyone should be informed.” #ClimateStrike #FridaysForFuture #StudentVoice #ClimateActionNow #NoPlanetB @GretaThunberg #ENKASchools 🌎 https://t.co/YTqhj1u1R2,1
845,15512,"Unfortunately, an ill-famed virus kept me from regular #FridaysForFuture activity. But thanks to my true companions Andreas, Gerd, Ute &amp; Annette + empowered by @OmasForFuture and the fabulous @JanineClimate the vigil for #ParisAgreement in front of the Berlin Bundestag was held. https://t.co/hzDujlETOa",3
846,15534,"School strike week 220. #FridaysForFuture #ClimateStrike #PeopleNotProfit
https://t.co/B7IDVirXNN @GretaThunberg @Fridays4future  
🚨 First and Foremost, ""Stop Sending Arm's to Ukraine!"" #IRepeat 🚨 #KillSocialMediaBill 
🏷 @RishiSunak @10DowningStreet  #COVID19InquiryNow 👇🏾 https://t.co/jgTNeBLpbF",3
847,15543,"Nigeria is battling it's worst flood in a decade with more than 500 people killed in 2022 and 1.4 million people been displaced by the flooding.
The flooding will worsen food insecurity and inflation in Nigeria.

#SaveOurPlant
#ClimateStrike
#FridaysForFuture
#ActNow",1
848,15551,Care about #Climate? Follow the Extinction Rebellion U.S. and join them to make the biggest impact possible toward a solution.  DM me if you want more info.  See their youtube presence also and youtubes by Roger Hallam.  #Retweet #ClimateCrisis #FridaysForFuture #GlobalWarming,1
849,15552,"Launching an experiment on climate change next week (ok, perhaps the week after). Reserve your username here before it gets busy :) https://t.co/bKzCw3GnOA Retweets so much appreciated!! 🌍💚 #ClimateEmergency #FridaysForFuture",3
850,15553,"How will our #contributions touch others or for how many yrs #EarthDay2022
Enslaved George W, Carver -champion of crop rotation allowing nutrients in soil during off-season. Thanks to him, #peanuts turn a $200 mil/yr in '30s &amp; 300 uses 

#live #job #love #goals #fridaysforfuture https://t.co/N8hFPTtL2s",1
851,15569,"#Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #FridaysForFuture #ClimateChange #Renewables        

You've been fooled by Greta Thunberg:",2
852,15574,"Wake up!!!!!!
Do the right thing 👉
Our earth matters take action now 🌿🌍 
#digitalclimatestrike #GretaThunberg
#climateactivist #savemothersearth
#FridaysForFuture #ClimateJustice
@GretaThunberg
@Sarahhh_lndian @fff_digital https://t.co/jn4mz7zvfE",1
853,15576,"#ClimateStrike #ExtinctionRebellion #ClimateCrisis #ClimateAction #GlobalWarming #FridaysForFuture #ClimateChange #Renewables #Greenwashing   

You've been fooled by Greta Thunberg:",2
854,15585,"School strike week 214. #FridaysForFuture #ClimateStrike #PeopleNotProfit
213 - 🌍✊🏾📢
212 - 🌍✊🏾📢
School strike week 211.  https://t.co/ZheP7vQLBL 
#IStandAgainstFossilFuels
 #FloodReliefFund2022
 #TheClaudesSENLaw 
🏷 @GretaThunberg https://t.co/FowT5F7QiV",3
855,15588,Joining the Global Climate Strike #FridaysForFuture https://t.co/mkppgSuwAz,1
856,15589,"#FridaysforFuture in Chapter 5 of #IPCC #ClimateReport  

""Collective action and social organising are crucial to shift the possibility space of public policy on climate change mitigation. For example, climate strikes have given voice to youth in more than 180 countries."" 

👍",1
857,15611,"#ClimateCrisis #ClimateAction   #GlobalWarming #FridaysForFuture   #ClimateChange #Greenwashing #Renewables  #ClimateStrike  #ExtinctionRebellion         

You've been fooled by Greta Thunberg:",2
858,15619,"March 25th #International 
#ClimateStrike 
-------
#FridaysForFuture 
#India 
🇮🇳",3
859,15637,"#ClimateChange Lawsuits Exploding, but Few Wins So Far 

""There’s been an explosion in the number of #Climate lawsuits globally. Their number now hovers at nearly 2,000.""

#ClimateCrisis #ClimateEmergency #FridaysForFuture #SchoolStrike4Climate   

https://t.co/b3FutMDnDv",2
860,15638,"#Climatechange is the most urgent issue atm! Droughts, inundations, hurricanes…🌳🚨🔫

&amp; #PutinWarCriminal is wasting our time with his sham referendum &amp; illegal annexation! ❌‼️

#FridaysForFuture #EUGreenProsecutor #Putin #UkraineWar",1
861,15646,"Denial Is Not a Policy.
#FridaysForFuture @Riseupmovt https://t.co/2gmq2W0t54",3
862,15659,"Monthly global temperature anomalies between 1880-2021 compared to 1951-1980.

https://t.co/o7zr4eqpjE

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#twiff
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel",3
863,15661,"Exquisitely neat!! Feliz viernes, familia!! Here’s to releasing the delusion of separation!! Let’s goooo!! ✨🤍✨✨
#nftart #nftweekend #FridaysForFuture",3
864,15662,"@GretaThunberg ✨Keep up the good work lovely Earth warrior's,✌️thank you...❤️
#FridaysForFuture 🌍",1
865,15674,"Children are faced with the most devastating impact of climate change while they are the least responsible for it. 🌎

They live with the consequences of crimes committed by generations that won't even be around to witness it.

#peoplenotprofit #Fridaysforfuture #climateaction",1
866,15680,"Fighting Doomsday: What a real war on climate change look like

https://t.co/L8jIi8wrAL

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateAlliance
#ClimateTalk
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees",3
867,15683,"Russia allows methane leaks at planet’s peril

https://t.co/Gq9mnFqHnU

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#ChemicalPollution
#PlasticPolluton
#FridaysForFuture
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees",2
868,15690,"#Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateCrisis #ClimateAction #GlobalWarming  #FridaysForFuture #ClimateChange #Renewables             

You've been fooled by Greta Thunberg:",2
869,15691,"#FridaysForFuture
Today's topic for Fridays for future is fruits and vegetables :) I believe everyone is going to love this topic.",3
870,15698,"Who says there is no demand for new green technology disruption?  Swedish H2 Green Steel sells half of its capacity before the plant is even built. New markets are arising and demand is most definitely there. 👍

https://t.co/cTbbELzYb6

#FridaysForFuture",1
871,15703,"""You all come to us young people for hope. How dare you? You have stolen my dreams and my childhood with your empty words,""

Sunamganj Climate Strike✊🇧🇩

#FridaysForFuture
#PeopleNotProfit 
@GretaThunberg 
@YouthNet4CC 
@SaleemulHuq https://t.co/KQKKjUONNx",1
872,15712,"Until you realize how easy it is for your mind to be manipulated,you remain in the puppet of someone else's game #FridaysForFuture",3
873,15718,"#ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming   

You've been fooled by Greta Thunberg:",2
874,15723,YES! @POTUS plus the world. This must be emulated worldwide. #BikeBus #FridaysforFuture,3
875,15735,"#ClimateStrike Week 25

I don't think, that a special day is needed to value earth.
But still, please appreciate this planet, ideally not only on #EarthDay

#FridaysForFuture #UprootTheSystem #ClimateEmergency
#FightFor1Point5
#StandWithUkraine
#PeopleNotProfit
@GretaThunberg https://t.co/DNJjPxKxOI",1
876,15738,"#ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis  #GlobalWarming #FridaysForFuture #ClimateChange #Renewables #Greenwashing    

You've been fooled by Greta Thunberg:",2
877,15739,The GOPsmacked IQ challenged southern state governors will soon be outlawing the information on this #ClimateCrisis from being taught in schools because it makes the kids ‘uncomfortable’ #ClimateStrike #FridaysForFuture #UprootTheSystem squash the evil #KochNetwork,3
878,15746,"The kids are not going to go away, &amp; the #Nannas will be with them all the way.

#NannaLinda wants #ClimateAction Now &amp; for our Gov to put #PeopleNotProfit before the #fossilfools.

#ClimateStrike
#ss4c 
#FridaysForFuture 
#Biripi https://t.co/k28vD2jIDp",3
879,15774,"#FridaysForFuture 
#ClimateEmergency #innovation #climatechange #ClimateActionNow 
#EndFossilFuels #electricity #EnergyTransition 
Enjoy a climate change solution that would compete with #FossilFuels, #nuclearenergy and #renewables. @GretaThunberg
https://t.co/ktWPnJPtBn",1
880,15777,"Be honest with yourself, brew—you used to have to pull your holy men out of the ark's tent by a rope while wearing a metal suit due to subjecting themselves to its' nuclear radiation. Maybe take a hint: you're ignorant to the true significance of that covenant.
#FridaysForFuture https://t.co/TMckYxnH0y",3
881,15783,"Greta is the epitome of how to improve the world. 

#GretaThunberg #FridaysForFuture https://t.co/s7jfPY0Yxp",1
882,15792,"We are the earth!

FREE BRITTNEY GRINER &amp; LEGALIZE Cannabis Worldwide!

FREE Uncle Sam's 40,000 ganja prisoners now!

Close all #privateprisons!

#FridaysForFuture #LegalizeIt #FreeBrittney #mmj #legalize #legalizeusa #greencloudartorg #brittneygriner #stonerfam #legalizeearth https://t.co/66CwD9pxw5",1
883,15798,@AJWVictoriaBC @PatchOCool @Adam_Stirling go car free stop flying stop eating meat stop shopping follow the basic recommendations of the #ipccreport #myrighttobreathe #fridaysforfuture https://t.co/sA4BN83xnj,3
884,15804,"Greenpeace: ""We can take a tiny green step every day, and together, we will make a great leap forward."" 
#ActOnClimate #FridaysForFuture

https://t.co/LKdAULxMIR",1
885,15806,"Young activists rallied for #ClimateAction on Friday, staging protests from New Zealand &amp; Japan to Germany &amp; Congo to demand that rich countries pay for the damage global warming is inflicting upon the poor. 

#COP27 
#ClimateChange 
#FridaysForFuture
https://t.co/uV5B5iJK2C",3
886,15811,"She is the greatest 🙂

#FridaysForFuture #GretaThunberg https://t.co/VRhs0ZDsG7",1
887,15814,"When will this government understand just how important #renewableenergy is as a key part of our energy mix! Providing energy security and helping to keep #energy prices low. #EnergyPriceCap #FridaysForFuture
#RussiaUkraineWar #ClimateCrisis
https://t.co/Zx6iLDXIyf",1
888,15815,"Thousands of young people have staged a coordinated “global #ClimateStrike” across Asia, Africa and Europe in a call for reparations for those worst affected by climate breakdown. https://t.co/eNQxDO0em1 #FridaysForFuture",1
889,15821,@EdwinMuhumuzaB will also be joining this amazing panel to share his insights on todays theme.#FridaysForFuture #NoPlANetB @CANIntl @SEIclimate @SwedeninUG . https://t.co/oIZKgChpJy,3
890,15822,"Made a little mistake in the count of the previous tweet, easily corrected like this:
#twiff, 8, #FridaysForFuture, Italy, Chieri",3
891,15826,"What if businesses existed not to price-gouge consumers/destroy the planet, but to be part of a pathway to a #flourishing #future? 

#accidentalgods #podcast with @BLorraineSmith

https://t.co/j4u8KH5PYG
#FridayThoughts 
#FridaysForFuture
#ClimateEmergency 
#Antigrowthcoalition",3
892,15830,"📢 ON MARCH 25TH, WE WILL STRIKE FOR CLIMATE REPARATIONS AND JUSTICE!📢

Join us for the Global Climate Strike as we demand policymakers and world leaders to prioritize #PeopleNotProfit! 

Find out more: https://t.co/lirpS9zczm

#FridaysForFuture
Design made by: @namevdelang https://t.co/WZOJQ7ncGm",1
893,15831,"@AmazingChevVolt @Jackthelad1947 @mwt2008 @FSS_Tech @ProfRayWills @kashthefuturist @Paula_Piccard @HansLak @THEnergyNet @charluv2011 @kirillklip @SustMeme @autrement_votre @seth_leitman @1o5CleanEnergy @ShiCooks @ProfStrachan @NormanBuffong @morgfair @debraruh @Sustainablehero @StopAdaniCairns @stracma @jellsmoor @fingo_org @cberrl @ristori20 @mzjacobson @rjbluesky @rtoinsider @pegb_ @JAdP @1CaptD @rmancillar @enricomolinari @L_DeWeaver @01000011CS @jurylady5 @cheynman @luribea68 @Pavegen @JustinGerdes @Tecgale @MLCzone @yoksig @SaleemulHuq @lkafle #EnergyEfficiency Not Sexy as #Solar
But as Needed to Curb #Emissions, Fight The #ClimateCrisis!

Kindly RT

#EnergyTransition #Renewables
#Energy #ClimateAction #SDGs
#FridaysForFuture #DemVoice1 #Carbon
#Sustainability
@ChristineMilne @MarcVegan @DanCas2
https://t.co/Aah7dbNLf0 https://t.co/p3JRV6YwlM",3
894,15838,Map Count Reporting Manual: Map Count Reporting Manual https://t.co/IhJytRavEI #fridaysforfuture,3
895,15842,"What's an example of a lifestyle modification that's good for both Earth's and your health?? 😎
👇👇

Take Action! 

#RestorEarth
#FridaysForFuture
#climateactionedu https://t.co/5LZlKXhFAW",3
896,15848,"How long will we pretend this is not an urgent existential threat?
#IPCCReport #ClimateChange #fridaysforfuture https://t.co/rJ4CGlFUsh",1
897,15850,"When it comes to solving climate change we need climate  action  not words 

#FridaysForFuture
#PeopleNotProfit 
#riseupmovement https://t.co/M6wHznUEqX",3
898,15860,"Let's back these climate change fighters shutting down fossil fuel bizness as usual, bravo! #DeclareEmergency #StopLine5 #A22Network #ClimateEmergency #ClimateCrisis #climate #ClimateStrike #GlobalWarming #FridaysForFuture",1
899,15883,"#FridaysForFuture💚

ACTIVELY AVOID the worsening malicious-incompetent tyranny cycle!

#ThinkGreen💚
#GreenBallot💚
#VoteGreen 💚

#CodeREDforHumanity🔴",3
900,15885,#RacetoNetZero  “The race to zero has to move from pledging targets to delivering them.” #fridaysforfuture #savetheplanet https://t.co/mYEK9oTfnM https://t.co/pqqW0YjOvE,3
901,15896,Peace is the basis for everything #valitsentoivon #fridaysforfuture https://t.co/XeYxn8eBiA,1
902,15903,"School strike week 194. #FridaysForFuture #ClimateStrike #PeopleNotProfit #SchoolStrike4Climate
#NoJusticeNoPeace

Espiner, T. (2022). Shell profits nearly triple as oil prices surge. 👇🏾 https://t.co/9EclyNmMqH for more information.. #stopthesilence #BritishGasEnergyTrust https://t.co/DETsGkrPnr",3
903,15919,"Post#15
#PlanetPatriot 

This #haiku is fairly dark, but is inspired by a headline from last week --&gt; Rainwater everywhere on Earth unsafe to drink due to ‘forever chemicals’, study finds
https://t.co/cZVYpY3QXJ 

#fridaysforfuture
#ecologicalemergency 
#takeactionnow https://t.co/MdD4AKBOHF",1
904,15922,"If we #believe in our contribution then we can believe in our #talent
“Act as if what you do makes a difference. It does.” —#WilliamJames #Philosopher

#business #beautiful #truth #music #motivation #women #quote #fridaysforfuture #job #goodmorning #quotes #career #win #Learn https://t.co/wg3FGabF3h",3
905,15927,"Farming animals is funded by the majority of people. They pay for animals to be tortured, abused &amp; violently assaulted. They're not animal lovers; quite the opposite. The ONLY people who respect #animals are #vegans. 

#GoVegan for #AnimalRights #FridaysForFuture #Vegan https://t.co/PfmSYlGPTp",3
906,15937,"In 2019 millions marched globally for #climateaction . #Climatecrisis the'other pandemic' https://t.co/7ZFP1QPkWD #auspol #climateemergency #FridaysForFuture #UN #environmental #schoolstrike4climate #climatestrike #climate #HNY #NYE
@GretaThunberg",3
907,15959,"Global Climate Strike in Berlin!
Save the climate! Save the planet! Do it for him! @discoelysium 
#ClimateStrike #ClimateCrisis #FridaysForFuture https://t.co/C3pNITrmnz",1
908,15970,School strike week 218. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/Fn7qQ86pY0,3
909,15971,"🤡📆 #NewVideoAlert 📆🤡

""Uprail Pool Day"" #TheSimpsons X #APrilFools #PARODY [VIDEO] #ThaRealSinster https://t.co/WCnXOPVzSC via @YouTube 

#AprilFoolsDay #AprilFoolDay #AprilFools #April1st #FridayFeeling #TGIF #FridayMotivation #FridaysForFuture #LOL 

🤡🤡🤡📆📆📆🤣🤣🤣 https://t.co/qEWZK2disv",3
910,15977,School strike for climate action #FridaysForFuture #ClimateStrike #lossanddamage https://t.co/QjJMFXZiRG,1
911,15979,"The need to tackle the climate crisis has grown more and more urgent. 
 
Learn how you can join the #FridaysforFuture Global Climate Strike on Sept. 23 👇
https://t.co/QeO9SzsMRT",1
912,15986,"School strike week 208. #FridaysForFuture #ClimateStrike #PeopleNotProfit #SchoolStrike4Climate 
 #YouthVoiceMatters 

📢 Youth Day ✊🏾 Link - https://t.co/3VNtjg9RbP
@GretaThunberg
#indigenousday #Youthday #YouthDay2022 #IYD2022
#IYD #ClimateChange #PeopleNotProfit #glblctzn https://t.co/XQo8pZ9UDX",3
913,16020,"🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿👇 Solidarity Greta.! @GretaThunberg and fellow strikers.! ✌️💚🌱
School strike week 218: #FridaysForFuture #ClimateStrike #PeopleNotProfit",3
914,16028,"The @people of #Hamburg will remain role model for this #awareness and performance. Thank you #Germany .
@ger_trends @GermanyDiplo @berlinale @DeutscheWelle @dwnews @GermanyUN @VOGUE_Germany @Europarl_EN @_AfricanUnion #USA #Britton #ClimateStrike #FridaysForFuture @nytimes @BBC",1
915,16030,GretaThunberg: School strike week 185. #FridaysForFuture #ClimateStrike #PeopleNotProfit #StandWithUkraine https://t.co/mhFGB4QoA2,3
916,16031,"20+ yrs of #Climate activism. 50+ yrs of climate #Science + youth-led #FridaysForFuture + #ClimateStrike s +#Advocates.   THANK YOU @POTUS, @SenateDems and @HouseDems for passing the #InflationReductionLAW.  The planet &amp; all species on it will benefit. #NoPlanetB #InThisTogether https://t.co/MuBcFuj07O",1
917,16035,Our students went on a climate strike at school to raise awareness on #ClimateCrisis today. This was such a great celebration of their learning journey in #SharingThePlanet unit 🎉 #pyp #SDGs #studentagency #becomingclimateactivists #FridaysForFuture,1
918,16043,"Happy Eid Mubarak from Fridays for Future Gilgit Baltistan!

#FridaysForFuture https://t.co/dP53ZtHOye",3
919,16045,"Thank you for your work &amp; sharing! 

Please join and twiff All Activists Awesome work!

❤️🇺🇦🇾🇪☮️🌍🌏🌎🌳🌱🌿🌺🌼🏵️🌻🌞🦋

Getting you on the #FridaysForFuture.org/map

@FFFMapCount #EarthDay2022

#Twiff, 20, #EarthDay, India, Lucknow, 2022-04-22",1
920,16054,GretaThunberg: School strike week 200. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/9EndXLhWZm,3
921,16059,"#ExtinctionRebellion #ClimateCrisis   #ClimateAction #GlobalWarming    #FridaysForFuture #ClimateChange #Greenwashing #Renewables    #ClimateStrike        

You've been fooled by Greta Thunberg:",2
922,16060,"School strike week 192. This is not a “happy earth day”. #GreenSillInquiry  #PeopleNotProfit #FridaysForFuture #ClimateStrike 
{Join Us To Take Action} ✊🏾🌍📢
Blog Link - https://t.co/oVIGK4B1AF #TheClaudesSENLaw https://t.co/s4kPhhzfcQ",3
923,16063,"Parents and families around the world have joined @fridaysforfuture on the Global Climate Strike to demand #PeopleNotProfit 
 #LossAndDamage #SystemChangeNotClimateChange #AnotherWorldIsPossible #NoPlanetB #ActNow #ClimateJustice #ClimateCrisis #FridaysForFuture https://t.co/F8sCyGr9kD",1
